"exchange"	"price"	"symbol"	"x"
"7278"	"D"	3.052	"AVNR"	100
"7294"	"D"	3.06	"AVNR"	100
"7295"	"J"	3.06	"AVNR"	100
"7296"	"K"	3.06	"AVNR"	200
"7297"	"Q"	3.06	"AVNR"	1000
"7298"	"Z"	3.06	"AVNR"	300
"7370"	"D"	3.07	"AVNR"	100
"7412"	"D"	3.075	"AVNR"	300
"7413"	"Z"	3.075	"AVNR"	162
"7430"	"D"	3.0798	"AVNR"	1100
"7435"	"D"	3.08	"AVNR"	100
"7436"	"K"	3.08	"AVNR"	300
"7437"	"Q"	3.08	"AVNR"	307
"7438"	"Z"	3.08	"AVNR"	100
"7487"	"D"	3.0865	"AVNR"	600
"7497"	"D"	3.09	"AVNR"	600
"7498"	"K"	3.09	"AVNR"	400
"7499"	"X"	3.09	"AVNR"	600
"7570"	"Q"	3.11	"CMLS"	100
"7579"	"D"	3.1101	"CRIS"	1000
"7599"	"Z"	3.12	"CRIS"	100
"7712"	"Q"	3.15	"CRIS"	100
"7882"	"K"	3.22	"ASYS"	5700
"7897"	"K"	3.23	"ASYS"	400
"7898"	"P"	3.23	"ASYS"	100
"7928"	"P"	3.24	"ASYS"	700
"7942"	"D"	3.25	"ACTS"	200
"7956"	"D"	3.25	"BOSC"	500
"7967"	"D"	3.264	"BOSC"	300
"7975"	"D"	3.2699	"ACTS"	1075
"7978"	"P"	3.27	"ASYS"	100
"8045"	"B"	3.35	"AFFX"	400
"8046"	"D"	3.35	"AFFX"	400
"8047"	"J"	3.35	"AFFX"	200
"8048"	"K"	3.35	"AFFX"	100
"8049"	"P"	3.35	"AFFX"	300
"8050"	"Q"	3.35	"AFFX"	100
"8051"	"W"	3.35	"AFFX"	200
"8052"	"Y"	3.35	"AFFX"	400
"8053"	"Z"	3.35	"AFFX"	100
"8061"	"D"	3.3501	"AFFX"	500
"8070"	"D"	3.36	"AFFX"	100
"8071"	"P"	3.36	"AFFX"	500
"8072"	"Q"	3.36	"AFFX"	1576
"8094"	"B"	3.37	"AFFX"	100
"8095"	"D"	3.37	"AFFX"	500
"8096"	"P"	3.37	"AFFX"	2000
"8097"	"Q"	3.37	"AFFX"	200
"8114"	"D"	3.3799	"AFFX"	100
"8116"	"D"	3.38	"AFFX"	100
"8117"	"Q"	3.38	"AFFX"	490
"8128"	"Q"	3.38	"CWTR"	100
"8146"	"D"	3.39	"AFFX"	100
"8154"	"Q"	3.39	"CWTR"	100
"8493"	"D"	3.505	"ATRS"	100
"8510"	"D"	3.51	"ATRS"	400
"8511"	"Q"	3.51	"ATRS"	1283
"8523"	"D"	3.511	"ATRS"	1000
"8529"	"D"	3.52	"ATRS"	600
"8530"	"J"	3.52	"ATRS"	100
"8531"	"Q"	3.52	"ATRS"	1500
"8546"	"D"	3.5201	"ATRS"	1590
"8564"	"D"	3.529	"ATRS"	2000
"8569"	"Q"	3.53	"ATRS"	200
"8570"	"Z"	3.53	"ATRS"	100
"8748"	"Q"	3.6	"AUDC"	100
"8762"	"Z"	3.61	"AUDC"	100
"8775"	"Q"	3.62	"AUDC"	100
"8806"	"D"	3.6455	"AUDC"	1000
"8842"	"D"	3.6701	"CRNT"	1500
"8903"	"P"	3.71	"CRNT"	100
"8919"	"Q"	3.72	"CRNT"	292
"8968"	"D"	3.7476	"CRNT"	100
"8988"	"J"	3.75	"CRNT"	100
"8989"	"K"	3.75	"CRNT"	100
"8990"	"P"	3.75	"CRNT"	1600
"8991"	"Q"	3.75	"CRNT"	100
"9030"	"D"	3.7601	"CRNT"	1636
"9077"	"K"	3.77	"CRNT"	200
"9086"	"D"	3.7734	"CRNT"	500
"9120"	"D"	3.78	"CRNT"	1070
"9121"	"P"	3.78	"CRNT"	200
"9122"	"Q"	3.78	"CRNT"	143
"9150"	"K"	3.79	"CRNT"	500
"9167"	"P"	3.88	"CETV"	200
"9178"	"D"	3.92	"GLDX"	4800
"9179"	"Q"	3.92	"GLDX"	100
"9193"	"D"	3.93	"GLDX"	1300
"9196"	"D"	3.9301	"GLDX"	533
"9225"	"D"	3.958	"GLDX"	100
"9240"	"D"	3.98	"CXDC"	400
"9288"	"D"	4.04	"CWST"	426
"9304"	"Q"	4.05	"CWST"	300
"9357"	"D"	4.08	"CWST"	300
"9468"	"D"	4.14	"ARAY"	685
"9479"	"D"	4.1413	"ARAY"	200
"9480"	"D"	4.149	"BIOF"	2500
"9521"	"Z"	4.17	"ARAY"	200
"9537"	"D"	4.18	"ARAY"	100
"9560"	"D"	4.19	"ARAY"	200
"9589"	"J"	4.2	"ARAY"	100
"9631"	"D"	4.21	"ARAY"	1268
"9632"	"P"	4.21	"ARAY"	300
"9663"	"D"	4.22	"ARAY"	107
"9691"	"D"	4.23	"ARAY"	200
"9692"	"Q"	4.23	"ARAY"	100
"9745"	"Q"	4.25	"ARAY"	500
"9746"	"Z"	4.25	"ARAY"	162
"9768"	"D"	4.251	"CAAS"	500
"9770"	"D"	4.253	"CAAS"	300
"9794"	"Q"	4.26	"CSIQ"	4918
"9853"	"D"	4.28	"CALD"	200
"9857"	"D"	4.2801	"CSIQ"	500
"9893"	"D"	4.29	"CALD"	100
"9919"	"D"	4.301	"CSIQ"	400
"9928"	"Q"	4.31	"BUSE"	100
"9936"	"D"	4.311	"CSIQ"	587
"9959"	"D"	4.33	"BUSE"	300
"9963"	"D"	4.33	"CSIQ"	1200
"9964"	"Q"	4.33	"CSIQ"	600
"9973"	"D"	4.3399	"CSIQ"	5000
"9983"	"D"	4.34	"CSIQ"	2900
"9984"	"J"	4.34	"CSIQ"	100
"9985"	"Q"	4.34	"CSIQ"	1100
"10007"	"K"	4.35	"CSIQ"	100
