"","symbol","exchange","timegrp","effectiveSpread","price","spread","size","primary exchange"
"626","C","W","Early",0.0099991692437066,44.0199996100532,0.0099991692437066,900,"N"
"629","C","X","Early",0.0100008093792459,43.9621741253397,0.0100008093792459,3014,"N"
"632","C","Y","Early",0.00956972183719758,43.9927957186135,0.00935470416981687,16040,"N"
"635","C","Z","Early",0.00856005859375,43.9879758483887,0.00998385009765625,95459,"N"
"641","CAT","B","Early",0.0409102006392045,85.5054550170898,0.0500002774325284,1200,"N"
"644","CAT","C","Early",0.0200042724609375,85.5450019836426,0.0500030517578125,220,"N"
"650","CAT","J","Early",0.0280006408691406,85.6445003509521,0.0350006103515625,2000,"N"
"653","CAT","K","Early",0.0112519264221191,85.4499998092651,0.0162510871887207,2400,"N"
"656","CAT","N","Early",0.0231605037566154,85.5559357673891,0.0300001328991305,11637,"N"
"659","CAT","P","Early",0.0144288199288504,85.5975005013602,0.0317139761788504,15341,"N"
"662","CAT","Q","Early",0.0186903906650231,85.6259020195633,0.0281976168272925,9136,"N"
"669","CAT","Y","Early",0.0363616943359375,85.649092240767,0.0454545454545455,1100,"N"
"672","CAT","Z","Early",0.014615963666867,85.522821084047,0.0223079583583734,5552,"N"
"678","CL","B","Early",0.114446004231771,118.187778049045,0.134443495008681,900,"N"
"681","CL","C","Early",0.112497329711914,118.172500610352,0.147500991821289,400,"N"
"687","CL","J","Early",0.0699996948242188,118.153333028158,0.0899988810221354,300,"N"
"690","CL","K","Early",0.0842851911272321,118.198572431292,0.107142857142857,700,"N"
"693","CL","N","Early",0.120177325080423,118.142706253949,0.150882047765395,5154,"N"
"696","CL","P","Early",0.095712389264788,118.163214547294,0.116427285330636,2702,"N"
"699","CL","Q","Early",0.0739122473675272,118.151739369268,0.0947816268257473,4062,"N"
"705","CL","Y","Early",0.0999908447265625,118.129997253418,0.139999389648438,100,"N"
"708","CL","Z","Early",0.0979984283447266,118.161999893188,0.116999435424805,2400,"N"
"715","CMCSA","B","Early",0.0147630600702195,41.7495237077986,0.0157152811686198,2700,"Q"
"718","CMCSA","C","Early",0.0150012969970703,41.7000007629395,0.0249996185302734,1492,"Q"
"724","CMCSA","J","Early",0.0104764302571615,41.7776193164644,0.0109525408063616,5399,"Q"
"727","CMCSA","K","Early",0.00733379787868924,41.7778890821669,0.0106664869520399,6000,"Q"
"731","CMCSA","P","Early",0.00683689117431641,41.795306322526,0.00693883701246612,25080,"Q"
"734","CMCSA","Q","Early",0.011673157986212,41.7259852611442,0.0126395668682113,51112,"Q"
"739","CMCSA","X","Early",0.0111100938585069,41.7755559285482,0.00888739691840278,1700,"Q"
"742","CMCSA","Y","Early",0.0233345031738281,41.6999994913737,0.0233345031738281,400,"Q"
"745","CMCSA","Z","Early",0.0120254709750791,41.7459496123881,0.0120253744004648,11867,"Q"
"751","COF","B","Early",0.0233319600423177,54.0366681416829,0.0233319600423177,300,"N"
"759","COF","J","Early",0.0200004577636719,54.0499992370605,0.0200004577636719,200,"N"
"762","COF","K","Early",0.0145452094800545,54.0590905854196,0.0187871528394295,3500,"N"
"765","COF","N","Early",0.0140002857555043,54.0501819263805,0.0209087718616832,13351,"N"
"768","COF","P","Early",0.0120693075245824,54.0551726242592,0.0168968726848734,2900,"N"
"771","COF","Q","Early",0.0169243445763221,54.0412817734938,0.0246161436423277,4619,"N"
"774","COF","W","Early",0.0349979400634766,54.0250015258789,0.0349979400634766,200,"N"
"779","COF","Y","Early",0.0100021362304688,54.0199991861979,0.0166676839192708,300,"N"
"782","COF","Z","Early",0.0127283732096354,54.1006057045676,0.0163643576882102,4910,"N"
"788","COP","B","Early",0.0149993896484375,60.3899993896484,0.0149993896484375,555,"N"
"791","COP","C","Early",0,60.5900001525879,0.0199966430664062,100,"N"
