"","symbol","exchange","timegrp","effectiveSpread","price","spread","size","primary exchange"
"2372","MRK","C","Midday",0.0100001166848575,44.8988236072017,0.0092157850078508,8586,"N"
"2378","MRK","J","Midday",0.00931441783905029,44.8965434679171,0.00967262721643215,205064,"N"
"2381","MRK","K","Midday",0.00898692305276661,44.8894478869017,0.00919175731504784,288902,"N"
"2384","MRK","N","Midday",0.00837850234087776,44.8842569490321,0.00869659962373621,1198136,"N"
"2387","MRK","P","Midday",0.00755210356278853,44.8916451911296,0.00949904150214077,356406,"N"
"2390","MRK","Q","Midday",0.00859957332584004,44.8850899230119,0.00994802277290138,369508,"N"
"2392","MRK","W","Midday",0.00961560469407302,44.8855768350454,0.00961560469407302,5788,"N"
"2394","MRK","X","Midday",0.0100001284950658,44.8926321330823,0.0100001284950658,4200,"N"
"2397","MRK","Y","Midday",0.00968065353247304,44.8955111762586,0.00964867345060403,40022,"N"
"2400","MRK","Z","Midday",0.00827869535834842,44.8914585286732,0.00969144971510128,544011,"N"
"2406","MS","B","Midday",0.00849825891705067,21.722252947296,0.00984784224187467,169368,"N"
"2408","MS","C","Midday",0.00859367847442627,21.7303124368191,0.00859361886978149,12400,"N"
"2414","MS","J","Midday",0.00770038503804718,21.721078775631,0.00970819556082282,601123,"N"
"2417","MS","K","Midday",0.00865161231096637,21.709226203473,0.00882763813998105,495942,"N"
"2420","MS","N","Midday",0.008932508271316,21.7109011574306,0.00949022044306216,901033,"N"
"2423","MS","P","Midday",0.00656608356539482,21.7130403729618,0.00973607330855169,520519,"N"
"2426","MS","Q","Midday",0.00683850918689844,21.7111496689914,0.00977989947916425,748542,"N"
"2429","MS","W","Midday",0.00999974680470896,21.7107695275611,0.00999974680470896,13900,"N"
"2432","MS","X","Midday",0.00935773237035909,21.7128440611953,0.00972471324675674,27600,"N"
"2435","MS","Y","Midday",0.00958299139664636,21.7069432932054,0.00985782677528418,194257,"N"
"2438","MS","Z","Midday",0.00668017224002435,21.7136649726228,0.00972048596072747,705452,"N"
"2444","MSFT","A","Midday",0.0084223302995196,28.7536459620695,0.00987549302000437,73648,"Q"
"2447","MSFT","B","Midday",0.0095185271629028,28.763102016652,0.00992392913617281,373177,"Q"
"2449","MSFT","C","Midday",0.00821430342538016,28.7780360494341,0.00821430342538016,13748,"Q"
"2455","MSFT","J","Midday",0.00929674351171696,28.7607382638114,0.00968129433991708,605100,"Q"
"2458","MSFT","K","Midday",0.00816189249356588,28.7563557864404,0.00895525602733388,988010,"Q"
"2460","MSFT","M","Midday",0.0100001459536345,28.7617391503376,0.0100001459536345,3100,"Q"
"2463","MSFT","P","Midday",0.0059014812917573,28.7578776005709,0.0081447307332989,761917,"Q"
"2466","MSFT","Q","Midday",0.00760981623038493,28.7595837573775,0.00947729673197475,1209998,"Q"
"2469","MSFT","W","Midday",0.00989476254111842,28.7637897893002,0.00989476254111842,30579,"Q"
"2472","MSFT","X","Midday",0.00982884464100895,28.7605129144131,0.00982884464100895,53340,"Q"
"2475","MSFT","Y","Midday",0.00956215165333656,28.7592776878076,0.00983354297911849,226624,"Q"
"2478","MSFT","Z","Midday",0.00651662916836613,28.756463837492,0.0097254936756729,1791324,"Q"
"2484","NKE","B","Midday",0.0111907958984375,58.9945238022577,0.0136666434151786,24537,"N"
"2487","NKE","C","Midday",0.0133331616719564,58.9812499682109,0.0108326276143392,3000,"N"
"2493","NKE","J","Midday",0.00776449896141967,59.0270036209461,0.0111089443691301,64885,"N"
"2496","NKE","K","Midday",0.00788743155343192,59.019055105391,0.0106100922539121,91175,"N"
"2499","NKE","N","Midday",0.00997417752793125,59.0407001331438,0.0121486327636007,287347,"N"
"2502","NKE","P","Midday",0.00860681736722906,59.0337022132062,0.0114361133981258,159068,"N"
"2505","NKE","Q","Midday",0.00805473819221418,59.0273100223738,0.0116430361246325,226112,"N"
"2508","NKE","W","Midday",0.0130924086972892,59.0434136294936,0.0130119783332549,25460,"N"
"2510","NKE","X","Midday",0.00937485694885254,59.0525002479553,0.0118746757507324,3600,"N"
"2513","NKE","Y","Midday",0.0106402141291921,59.0142683285039,0.0115547877986257,36370,"N"
"2516","NKE","Z","Midday",0.00762229776175825,59.0294776920177,0.0115070003239536,259733,"N"
"2522","NOV","B","Midday",0.0179025610010107,69.5600348519279,0.0195106026175972,15738,"N"
"2524","NOV","C","Midday",0.010769770695613,69.6246161827674,0.0138450035682091,1400,"N"
"2530","NOV","J","Midday",0.0119688992673251,69.6015024135768,0.0138338711595288,21102,"N"
"2533","NOV","K","Midday",0.00911286199977825,69.6289516932058,0.0128968640012339,92680,"N"
"2536","NOV","N","Midday",0.0115096918590305,69.5938889204532,0.0151966808805591,158315,"N"
"2539","NOV","P","Midday",0.0100006578071266,69.5602629447097,0.0133492684250243,57694,"N"
"2542","NOV","Q","Midday",0.00941193005270209,69.5999327730541,0.0138636187088391,122125,"N"
"2543","NOV","W","Midday",0.0205001831054688,69.5659996032715,0.0205001831054688,2000,"N"
"2544","NOV","X","Midday",0.0199966430664062,69.4449996948242,0.0199966430664062,200,"N"
"2547","NOV","Y","Midday",0.0134250170563998,69.5950682130578,0.0150687857849957,14991,"N"
"2550","NOV","Z","Midday",0.00923908998955093,69.5735614830005,0.0143077132490523,77730,"N"
"2556","NSC","B","Midday",0.0256172075663527,76.76575344556,0.0289043269745291,7315,"N"
"2559","NSC","C","Midday",0.0200042724609375,76.0999984741211,0.0200042724609375,400,"N"
"2565","NSC","J","Midday",0.0126148570667614,76.6187499653209,0.0167050795121626,13431,"N"
"2568","NSC","K","Midday",0.00904111508969907,76.6591243808117,0.0139898178151962,82589,"N"
"2571","NSC","N","Midday",0.0145366248901951,76.6921594063061,0.0170815572784278,118488,"N"
"2574","NSC","P","Midday",0.0129527975272429,76.7461162862743,0.0174357565566622,63201,"N"
"2577","NSC","Q","Midday",0.0117718246248033,76.7175173494551,0.0154517359203762,68871,"N"
"2579","NSC","W","Midday",0.014166514078776,76.7683334350586,0.014166514078776,1200,"N"
"2581","NSC","X","Midday",0.0100021362304688,77.0400009155273,0.0100021362304688,100,"N"
"2584","NSC","Y","Midday",0.020444573296441,76.6268885294596,0.0213333129882812,4500,"N"
"2587","NSC","Z","Midday",0.0100008328755697,76.6490833600362,0.0148338635762533,26200,"N"
"2591","NWSA","A","Midday",0.0096971049453273,31.0116667314009,0.0096971049453273,7900,"Q"
"2594","NWSA","B","Midday",0.00974405517578125,31.0038559173584,0.00980804443359375,199548,"Q"
"2597","NWSA","C","Midday",0.0106124099420041,30.9869387490409,0.00938789211973852,9300,"Q"
"2603","NWSA","J","Midday",0.00891620428148112,31.0055617820662,0.00952902175782081,306964,"Q"
"2606","NWSA","K","Midday",0.00795540560357285,30.9931596953792,0.00810289865400498,448155,"Q"
"2609","NWSA","P","Midday",0.00617387415018324,30.988558904122,0.00700042371637766,620264,"Q"
"2612","NWSA","Q","Midday",0.00879594459067537,30.9890452213054,0.00921848543792538,1004771,"Q"
"2615","NWSA","W","Midday",0.010238199817891,31.0205782805981,0.00989805597837279,59627,"Q"
"2618","NWSA","X","Midday",0.00965762464967493,31.0030134932636,0.00965762464967493,61558,"Q"
"2621","NWSA","Y","Midday",0.00967936609920702,30.9974053815791,0.00975336997132552,222408,"Q"
"2624","NWSA","Z","Midday",0.00858552442769379,30.9965722748322,0.00910121247239512,918490,"Q"
"2630","ORCL","A","Midday",0.00750910303984691,32.6969836150218,0.00787031682675097,188866,"N"
"2633","ORCL","B","Midday",0.0093633518097507,32.6903627480671,0.00963081797217108,126128,"N"
"2636","ORCL","C","Midday",0.00722217559814453,32.6915276315477,0.00722217559814453,14893,"N"
"2642","ORCL","J","Midday",0.00945454737865633,32.7032369039071,0.00962297552042203,370397,"N"
"2645","ORCL","K","Midday",0.00826907724335178,32.7039308639192,0.00836154804741737,591226,"N"
"2646","ORCL","M","Midday",0.0100002288818359,32.7250003814697,0.0100002288818359,1000,"N"
"2649","ORCL","P","Midday",0.00687239136599155,32.7031305097877,0.00792268285885244,733468,"N"
"2652","ORCL","Q","Midday",0.00835664583205794,32.710015040745,0.00919831505687883,1224722,"N"
"2655","ORCL","W","Midday",0.00999957323074341,32.693593621254,0.00999957323074341,16827,"N"
"2658","ORCL","X","Midday",0.00962018363083465,32.6946833163877,0.0098734022695807,68924,"N"
"2661","ORCL","Y","Midday",0.00986805163994037,32.6975196656727,0.00964309551097729,96509,"N"
"2664","ORCL","Z","Midday",0.00783237280359835,32.7044207401883,0.0091973381305367,1029917,"N"
"2670","OXY","B","Midday",0.0135912343373284,80.6983530401122,0.0156384250176766,85248,"N"
"2673","OXY","C","Midday",0.0108001708984375,80.5808004760742,0.0107989501953125,3900,"N"
"2679","OXY","J","Midday",0.009253921689153,80.8307990757286,0.0116547749115784,238754,"N"
"2682","OXY","K","Midday",0.00906148375039529,80.8248675652718,0.0115414130978468,267025,"N"
"2685","OXY","N","Midday",0.0111214092438601,80.8678484190439,0.0122679289396819,339657,"N"
"2688","OXY","P","Midday",0.00927047066066576,80.8749218385116,0.0126695715862772,368605,"N"
"2691","OXY","Q","Midday",0.00770052523009242,80.8870017083578,0.0121794115966733,481871,"N"
"2694","OXY","W","Midday",0.0134562127601166,80.876958680043,0.0133640271727391,22500,"N"
"2696","OXY","X","Midday",0.0106532884680707,80.8095650050951,0.0136970851732337,5854,"N"
"2699","OXY","Y","Midday",0.0126610347202846,80.8125446728298,0.0135001046316964,67586,"N"
"2702","OXY","Z","Midday",0.00867758328188579,80.8900303505531,0.0119318183084226,438222,"N"
"2708","PEP","B","Midday",0.00893894971999447,79.6429643884169,0.0102655191337113,16969,"N"
"2709","PEP","C","Midday",0.0100012885199653,79.6805555555556,0.00889078776041667,900,"N"
"2715","PEP","J","Midday",0.00959069574245414,79.6687027081695,0.0100000270804448,35292,"N"
"2718","PEP","K","Midday",0.00872927017355594,79.6770621693067,0.00936933470760137,132788,"N"
"2721","PEP","N","Midday",0.00908094266565835,79.6439793098264,0.0106831155172208,208702,"N"
"2724","PEP","P","Midday",0.00808248820715446,79.6402683892213,0.0106480981382872,201326,"N"
"2727","PEP","Q","Midday",0.00826133807106241,79.6529426076166,0.0107122062830949,293106,"N"
"2729","PEP","W","Midday",0.00846158541165865,79.5907692542443,0.0115368182842548,1300,"N"
"2731","PEP","X","Midday",0.00999984741210938,79.6340007781982,0.00999984741210938,2500,"N"
"2734","PEP","Y","Midday",0.00967252971044655,79.6502732657344,0.0101094480420722,22264,"N"
"2737","PEP","Z","Midday",0.00790998868853132,79.6527861657544,0.0105376555540851,102024,"N"
"2743","PFE","B","Midday",0.00914428720003923,29.2119252311992,0.0098690638142686,340119,"N"
"2746","PFE","C","Midday",0.00777767322681568,29.2196294290048,0.00777767322681568,4032,"N"
"2752","PFE","J","Midday",0.00918352759834135,29.2087277954077,0.00986514278597837,598588,"N"
"2755","PFE","K","Midday",0.00846972938221848,29.2138620152625,0.00884021946280133,562202,"N"
"2758","PFE","N","Midday",0.00854133190635778,29.204702602048,0.00889626658736193,1286667,"N"
"2761","PFE","P","Midday",0.00719057213577017,29.2114465161745,0.00936214496379859,491462,"N"
"2764","PFE","Q","Midday",0.0075477603916172,29.2134185379889,0.00931928823660086,1021333,"N"
"2767","PFE","W","Midday",0.00999976742652155,29.195645178518,0.00999976742652155,24916,"N"
"2770","PFE","X","Midday",0.00881807153875178,29.2160001061179,0.00899985920299183,20400,"N"
"2773","PFE","Y","Midday",0.00959952252902586,29.2070792183429,0.00987244867215491,239598,"N"
"2776","PFE","Z","Midday",0.00743544759747458,29.2143200306894,0.00973761565222105,1084562,"N"
"2782","PG","B","Midday",0.00955889813311688,78.7397532475459,0.0101040134182224,46941,"N"
"2784","PG","C","Midday",0.0108817605411305,78.7754420112161,0.00941108254825368,4486,"N"
"2790","PG","J","Midday",0.0095465868670478,78.7214270149661,0.00999329998535828,179510,"N"
"2793","PG","K","Midday",0.0087557264194367,78.6879152655894,0.00874078162799332,336785,"N"
"2796","PG","N","Midday",0.0106518372870858,78.7164702609653,0.00933263672243236,1125232,"N"
"2799","PG","P","Midday",0.00843330554900872,78.7188094308316,0.010199953002276,464346,"N"
"2802","PG","Q","Midday",0.00826059818586493,78.7367878737761,0.0100911396015564,662984,"N"
"2805","PG","W","Midday",0.00979185104370117,78.6895836194356,0.00979185104370117,4800,"N"
"2808","PG","X","Midday",0.00999991099039713,78.7340836207072,0.0101664861043294,17300,"N"
"2811","PG","Y","Midday",0.00958743591908153,78.7333790117725,0.0096265871538863,62707,"N"
"2814","PG","Z","Midday",0.00805167108961057,78.7517595427479,0.00943806621703642,590321,"N"
"2820","PM","B","Midday",0.0108080006609059,94.1118180246064,0.0116159458353062,9988,"N"
"2822","PM","C","Midday",0.0119051252092634,94.1116667247954,0.0104758853004092,2500,"N"
"2828","PM","J","Midday",0.00738899075255102,94.0793061236946,0.0109796018016582,33145,"N"
"2831","PM","K","Midday",0.00868080616405915,94.0724036601638,0.0102483296659939,190649,"N"
"2834","PM","N","Midday",0.00971932362323275,94.0998938743401,0.0117936141319889,247247,"N"
"2837","PM","P","Midday",0.0079716619720805,94.1045125844527,0.0115535848535378,126652,"N"
"2840","PM","Q","Midday",0.00824812332366988,94.0888195618059,0.011525926355116,275785,"N"
"2843","PM","W","Midday",0.0125914679633247,94.1599995648419,0.0118508515534578,5400,"N"
"2845","PM","X","Midday",0.0100021362304688,94.2900009155273,0.0100021362304688,100,"N"
"2848","PM","Y","Midday",0.0104315527554216,94.1209483968801,0.0119830822122508,13104,"N"
"2851","PM","Z","Midday",0.00810244321003812,94.0782946884837,0.0111000349431513,138539,"N"
"2857","QCOM","B","Midday",0.00976560616198881,66.1919444425606,0.0098273006486304,93695,"Q"
"2860","QCOM","C","Midday",0.0106457125756048,66.1811289633474,0.00903246479649698,7700,"Q"
"2866","QCOM","J","Midday",0.0093960708446717,66.2052177043443,0.00941006521160683,84374,"Q"
"2869","QCOM","K","Midday",0.00812189956689958,66.2050461496551,0.00811097669938887,257348,"Q"
"2872","QCOM","P","Midday",0.00675513231448887,66.2076554889842,0.00739311599886577,351626,"Q"
"2875","QCOM","Q","Midday",0.00778706802193141,66.2283015365521,0.00850355090637525,529165,"Q"
"2878","QCOM","W","Midday",0.0099998636448637,66.2953187658432,0.0099998636448637,4700,"Q"
"2881","QCOM","X","Midday",0.00903271090599798,66.2212902192147,0.00935511435231855,7100,"Q"
"2884","QCOM","Y","Midday",0.00931469712133385,66.2071393781802,0.00940909960591201,51123,"Q"
"2887","QCOM","Z","Midday",0.0072948976349685,66.2120322326536,0.00860048082633042,474074,"Q"
"2893","RTN","B","Midday",0.0125422073622881,57.6874578443624,0.0132201889813957,13433,"N"
"2894","RTN","C","Midday",0.0149984359741211,57.7674999237061,0.00999927520751953,500,"N"
"2899","RTN","J","Midday",0.0105073111397879,57.6646312590568,0.0122121116532708,23665,"N"
"2902","RTN","K","Midday",0.00801284663672279,57.7722153041674,0.011738992379072,60759,"N"
"2905","RTN","N","Midday",0.00950338097420979,57.7393880884233,0.0122944556504317,81576,"N"
"2908","RTN","P","Midday",0.00845375657081604,57.7475937247276,0.0120157182216644,79886,"N"
"2911","RTN","Q","Midday",0.00853299382907241,57.7362126639826,0.0124005464772087,91346,"N"
"2913","RTN","W","Midday",0.0147435114933894,57.6332053160056,0.0144871442745893,7800,"N"
"2914","RTN","X","Midday",0.0100021362304688,57.810001373291,0.0100021362304688,100,"N"
"2917","RTN","Y","Midday",0.010679967195085,57.7638833499649,0.0133980315865822,11000,"N"
"2920","RTN","Z","Midday",0.00833990599704563,57.7022924733076,0.0116245393718623,30341,"N"
"2926","SBUX","B","Midday",0.0100000659425055,57.7623114657761,0.0105023791442564,23166,"Q"
"2928","SBUX","C","Midday",0.0102381933303106,57.8246427263532,0.0090478261311849,7232,"Q"
"2934","SBUX","J","Midday",0.00826280123359012,57.7808222226818,0.00927052889957984,120304,"Q"
"2937","SBUX","K","Midday",0.00811590664628623,57.8572677781413,0.00820961226181199,205475,"Q"
"2940","SBUX","P","Midday",0.0072824512600703,57.8563917376138,0.00772561384930791,370498,"Q"
"2943","SBUX","Q","Midday",0.00807865535874697,57.8430712630109,0.00874549823948968,655512,"Q"
"2946","SBUX","W","Midday",0.0108097640561386,57.7676759907897,0.0105984513188752,38600,"Q"
"2949","SBUX","X","Midday",0.00911751915426815,57.9205883811502,0.00911751915426815,9100,"Q"
"2952","SBUX","Y","Midday",0.00937279563988267,57.8821218849548,0.00963106894405126,30404,"Q"
"2955","SBUX","Z","Midday",0.00826688181432405,57.8741474983995,0.00859403253493464,436866,"Q"
"2961","SLB","B","Midday",0.0131775935490926,74.7490884462992,0.0133858521779378,60117,"N"
"2963","SLB","C","Midday",0.00978353749150815,74.9115761466648,0.0114134083623471,14040,"N"
"2969","SLB","J","Midday",0.00920755327535621,74.8817181692249,0.0112334768152447,55766,"N"
"2972","SLB","K","Midday",0.00924588616051442,74.783132543992,0.0104680466674688,134317,"N"
"2975","SLB","N","Midday",0.00965551162825974,74.854051926076,0.0116659367729395,439801,"N"
"2978","SLB","P","Midday",0.00883155350951228,74.8546116226219,0.0107540918870929,224164,"N"
"2981","SLB","Q","Midday",0.00793055645433296,74.8033265705781,0.0116556142920205,309703,"N"
"2983","SLB","W","Midday",0.0146657307942708,74.8344997406006,0.0133323669433594,6600,"N"
"2984","SLB","X","Midday",0.0113332112630208,75.0053329467773,0.0113332112630208,1500,"N"
"2987","SLB","Y","Midday",0.0102792666764209,74.8826652021774,0.0114984811390734,38383,"N"
"2990","SLB","Z","Midday",0.00825864106652718,74.8504355027574,0.0112312706877981,196410,"N"
"2996","SO","B","Midday",0.00988090605962844,46.7861010914757,0.00994039717174712,18400,"N"
"2997","SO","C","Midday",0.00749969482421875,46.7962498664856,0.00749969482421875,1388,"N"
"3003","SO","J","Midday",0.0090722152867268,46.7789947667073,0.009432920475596,27236,"N"
"3006","SO","K","Midday",0.0080184818421355,46.7910680977553,0.0085446974810432,51341,"N"
"3009","SO","N","Midday",0.00892552677889048,46.7946133110094,0.0100464672775742,203689,"N"
"3012","SO","P","Midday",0.00861039646801818,46.7878038960118,0.00972678702759092,71059,"N"
"3015","SO","Q","Midday",0.00831923364591198,46.7895902144809,0.0100416095316911,148290,"N"
"3017","SO","W","Midday",0.00999965667724609,46.7820003509521,0.00999965667724609,2000,"N"
"3018","SO","X","Midday",0.0100006103515625,46.7769996643066,0.0100006103515625,1500,"N"
"3021","SO","Y","Midday",0.00969844028867524,46.7904308253321,0.0100431442260742,31552,"N"
"3024","SO","Z","Midday",0.0087263989804396,46.7898307003192,0.00948245299989311,151672,"N"
"3030","SPG","B","Midday",0.0405636639662192,160.486900866871,0.0456347398354974,7340,"N"
"3031","SPG","C","Midday",0.04000244140625,160.44599609375,0.060003662109375,600,"N"
"3037","SPG","J","Midday",0.0292518615722656,160.476498794556,0.0477500915527344,4200,"N"
"3040","SPG","K","Midday",0.0186284273990746,160.552102477765,0.0380246403902897,27153,"N"
"3043","SPG","N","Midday",0.0295580172594333,160.532214255878,0.0399995105805653,57430,"N"
"3046","SPG","P","Midday",0.026262672202101,160.51975739118,0.0350972147821223,24391,"N"
"3049","SPG","Q","Midday",0.0236050384213226,160.517221726954,0.0343436295737321,34998,"N"
"3050","SPG","W","Midday",0.0433298746744792,160.256663004557,0.0566660563151042,300,"N"
"3051","SPG","X","Midday",0.00501251220703125,160.590003967285,0.0250015258789062,200,"N"
"3054","SPG","Y","Midday",0.034583568572998,160.474062601725,0.0443739891052246,9728,"N"
"3057","SPG","Z","Midday",0.0220884693612298,160.518956795013,0.0333815101239321,17286,"N"
"3063","T","B","Midday",0.00982550463630158,37.554472464651,0.00987728081860589,227996,"N"
"3065","T","C","Midday",0.00949945449829102,37.5467500686646,0.00949945449829102,6200,"N"
"3071","T","J","Midday",0.00959558459922207,37.5516169373201,0.00973721777847642,485019,"N"
"3074","T","K","Midday",0.00876494086713051,37.5453557304913,0.00905266539941875,521469,"N"
"3075","T","M","Midday",0.0100021362304688,37.5800018310547,0.0100021362304688,300,"N"
"3078","T","N","Midday",0.00858872442254715,37.5608045517071,0.00890623057569447,1521119,"N"
"3081","T","P","Midday",0.00786846445522617,37.5427793705365,0.00963682437479567,665951,"N"
"3084","T","Q","Midday",0.00804156467832368,37.544150059141,0.00955507607295595,1147754,"N"
"3087","T","W","Midday",0.0103314886029982,37.5473511803229,0.00993405272629087,51833,"N"
"3090","T","X","Midday",0.00987965227609657,37.6075903191624,0.00987965227609657,18600,"N"
"3093","T","Y","Midday",0.00983222170779935,37.5558150657201,0.00982336917738665,162213,"N"
"3096","T","Z","Midday",0.00795088334517046,37.5365468458696,0.00945964466441761,1217978,"N"
"3101","TGT","B","Midday",0.00986634324861053,68.7037924440115,0.0107383472007393,18418,"N"
"3103","TGT","C","Midday",0.0112514495849609,68.6302083333333,0.0100008646647135,4379,"N"
"3109","TGT","J","Midday",0.00960362146771143,68.6785515982007,0.0105952005537729,28300,"N"
"3112","TGT","K","Midday",0.00935702853732639,68.6840234410693,0.010011657357913,104120,"N"
"3115","TGT","N","Midday",0.00923835979735298,68.6749494206553,0.0109847507396328,143796,"N"
"3118","TGT","P","Midday",0.00920607222340263,68.6552581042259,0.0107674272821871,100039,"N"
"3121","TGT","Q","Midday",0.0076078845233452,68.677968856765,0.0114712540696307,174495,"N"
"3123","TGT","W","Midday",0.0100006103515625,68.7370002746582,0.0100006103515625,1000,"N"
"3124","TGT","X","Midday",7.62939453125e-06,68.6900024414062,0.0199966430664062,100,"N"
"3127","TGT","Y","Midday",0.00979256629943848,68.721302429835,0.0111463069915771,11259,"N"
"3130","TGT","Z","Midday",0.00831286435199873,68.6763959342453,0.0111546879492435,202959,"N"
"3136","TWX","B","Midday",0.00946376149247332,57.5286095968107,0.0100978200028582,26103,"N"
"3138","TWX","C","Midday",0.00999944350298713,57.4732351864085,0.00941108254825368,2100,"N"
"3144","TWX","J","Midday",0.00894976750900756,57.5602281387538,0.00945194888876998,52906,"N"
"3147","TWX","K","Midday",0.0092795771091064,57.5359790129996,0.00924023601379594,197541,"N"
"3150","TWX","N","Midday",0.00904273468045246,57.547678158052,0.00968262161434724,248358,"N"
"3153","TWX","P","Midday",0.00867236581001354,57.5455978307347,0.00969848345453007,149974,"N"
"3156","TWX","Q","Midday",0.00794830169141801,57.5472453089138,0.0107576108971733,286365,"N"
"3157","TWX","W","Midday",0.0110346476236979,57.5596552881701,0.0105749546796426,10777,"N"
"3159","TWX","X","Midday",0.00857271466936384,57.5642852783203,0.0114293779645647,800,"N"
"3162","TWX","Y","Midday",0.0101491899632696,57.52943284903,0.0103282188301656,39285,"N"
"3165","TWX","Z","Midday",0.00806959701008962,57.5353560729237,0.00980309984230392,120830,"N"
"3170","TXN","A","Midday",0.00838735026697959,34.8300001698156,0.00838735026697959,7745,"Q"
"3173","TXN","B","Midday",0.00965510401232489,34.7929999384387,0.00986195268302128,74673,"Q"
"3176","TXN","C","Midday",0.0100004408094618,34.791666454739,0.0100004408094618,2740,"Q"
"3182","TXN","J","Midday",0.00919310160260379,34.7856243767496,0.00935635305619034,127430,"Q"
"3185","TXN","K","Midday",0.00782920218802787,34.7935483145942,0.00807318317443262,162285,"Q"
"3186","TXN","M","Midday",0.00999832153320312,34.8400001525879,0.00999832153320312,920,"Q"
"3189","TXN","P","Midday",0.00709068241905435,34.8135857603927,0.00797813230100002,437203,"Q"
"3192","TXN","Q","Midday",0.00838842771827499,34.7951357969034,0.00873651406407136,849390,"Q"
"3194","TXN","W","Midday",0.0100584591136259,34.6695297016817,0.00994083180147059,25000,"Q"
"3196","TXN","X","Midday",0.0105881410486558,34.8255883385153,0.0100000044878791,5300,"Q"
"3199","TXN","Y","Midday",0.0094174690616941,34.7912863759161,0.00975712526191786,87372,"Q"
"3202","TXN","Z","Midday",0.00888344978271334,34.7954225487212,0.00923497848934336,534566,"Q"
"3208","UNH","B","Midday",0.0211839559126873,62.6832040280712,0.0231020479786153,67288,"N"
"3211","UNH","C","Midday",0.0138125896453857,62.6912186861038,0.0118747234344482,25913,"N"
"3217","UNH","J","Midday",0.0121527445602816,62.4833019838562,0.0138453341078484,226429,"N"
"3220","UNH","K","Midday",0.0103328106466463,62.6757755191914,0.0114176217535866,748609,"N"
"3224","UNH","N","Midday",0.0128857995059491,62.719513769487,0.014910819271822,715625,"N"
"3227","UNH","P","Midday",0.0096040482766583,62.7097543817226,0.0130791431520043,1090880,"N"
"3230","UNH","Q","Midday",0.00951318977582758,62.6155623717429,0.012384267953726,916668,"N"
"3233","UNH","W","Midday",0.0154899335375019,62.8194116143619,0.0151957530601352,26500,"N"
"3234","UNH","X","Midday",0.00928647177559989,62.0098213468279,0.0103575842721122,3300,"N"
"3237","UNH","Y","Midday",0.0164960979451388,62.6585579946677,0.0180323618762898,49400,"N"
"3240","UNH","Z","Midday",0.00994139531248336,62.6802163852638,0.0129977916027218,1185627,"N"
"3246","UNP","B","Midday",0.0335357666015625,141.797744396121,0.0407445863235828,22485,"N"
"3248","UNP","C","Midday",0.0207094464983259,141.572145734515,0.0278549194335938,1776,"N"
"3254","UNP","J","Midday",0.0221892992655436,141.93705757459,0.0321353276570638,20065,"N"
"3257","UNP","K","Midday",0.0184684072533789,141.914210408994,0.0325628494507115,49657,"N"
"3260","UNP","N","Midday",0.0251778142915355,141.783159653917,0.0338561353065985,99792,"N"
"3263","UNP","P","Midday",0.0212447426535866,141.725598823511,0.0299515975149054,101474,"N"
"3266","UNP","Q","Midday",0.0196638614083258,141.849798795298,0.0301775356421724,75462,"N"
"3269","UNP","W","Midday",0.0608317057291667,141.981665293376,0.0658289591471354,1200,"N"
"3270","UNP","X","Midday",0.0199940999348958,141.486663818359,0.0266672770182292,300,"N"
"3273","UNP","Y","Midday",0.0323087252103365,141.658975650103,0.0387185903695913,7800,"N"
"3276","UNP","Z","Midday",0.0237226274278429,141.806625154283,0.0334161122639974,40570,"N"
"3282","UPS","B","Midday",0.0121146065848214,83.9569715227399,0.0132574462890625,18942,"N"
"3284","UPS","C","Midday",0.0118186257102273,84.0109100341797,0.0118200128728693,1100,"N"
"3290","UPS","J","Midday",0.0106037565297575,83.96282456867,0.0115358816422318,58625,"N"
"3293","UPS","K","Midday",0.00923779308511827,83.9731649757,0.0112393127383222,129163,"N"
"3296","UPS","N","Midday",0.0105031936887711,83.9466621964066,0.0127690969531078,191845,"N"
"3299","UPS","P","Midday",0.00762809791001193,83.9721263390652,0.0107637038959071,178683,"N"
"3302","UPS","Q","Midday",0.00858489861264156,83.9718858423651,0.0115846894874311,233570,"N"
"3303","UPS","W","Midday",0.0144742664537932,83.9199999759072,0.0168417880409642,7900,"N"
"3306","UPS","X","Midday",0.00944349500868056,84.0005560980903,0.0105539957682292,1800,"N"
"3309","UPS","Y","Midday",0.0114977831509024,83.9397060373888,0.0130483861913018,20705,"N"
"3312","UPS","Z","Midday",0.00862169301680541,83.9604596883261,0.0118010750190603,160368,"N"
"3318","USB","B","Midday",0.00929113823597825,34.0489866301769,0.00974376558318851,62983,"N"
"3320","USB","C","Midday",0.0035721915108817,34.0807146344866,0.0035721915108817,1500,"N"
"3326","USB","J","Midday",0.00869945200478158,34.0576577651791,0.00917692494586231,137366,"N"
"3329","USB","K","Midday",0.00723993847941795,34.060514831543,0.00733346325612208,133017,"N"
"3332","USB","N","Midday",0.00920146425863854,34.0526712188147,0.00922927999854984,1123534,"N"
"3335","USB","P","Midday",0.0067611574376904,34.0620220976056,0.00816339216892075,576412,"N"
"3338","USB","Q","Midday",0.00703240356445313,34.0625080688477,0.00857599487304687,218552,"N"
"3340","USB","W","Midday",0.00992573008817785,34.0674266254201,0.00992573008817785,24117,"N"
"3341","USB","X","Midday",0.00722217559814453,34.0600005255805,0.00722217559814453,8800,"N"
