"exchange"	"symbol"	"x"
"82931"	"W"	"EAC"	100
"82932"	"Y"	"EAC"	200
"82933"	"Z"	"EAC"	5482
"82958"	"A"	"EBAY"	35798
"82959"	"B"	"EBAY"	56078
"82960"	"C"	"EBAY"	10399
"82961"	"D"	"EBAY"	3183522
"82962"	"J"	"EBAY"	138147
"82963"	"K"	"EBAY"	453838
"82964"	"P"	"EBAY"	597755
"82965"	"Q"	"EBAY"	939741
"82966"	"W"	"EBAY"	8200
"82967"	"X"	"EBAY"	5100
"82968"	"Y"	"EBAY"	47587
"82969"	"Z"	"EBAY"	586245
"82986"	"B"	"EBIX"	5411
"82987"	"C"	"EBIX"	300
"82988"	"D"	"EBIX"	166307
"82989"	"J"	"EBIX"	2820
"82990"	"K"	"EBIX"	28566
"82991"	"P"	"EBIX"	17889
"82992"	"Q"	"EBIX"	128044
"82993"	"W"	"EBIX"	400
"82994"	"Y"	"EBIX"	5600
"82995"	"Z"	"EBIX"	13434
"82998"	"K"	"EBSB"	100
"83000"	"D"	"EBTC"	800
"83001"	"K"	"EBTC"	100
"83002"	"Q"	"EBTC"	200
"83009"	"B"	"ECHO"	1300
"83010"	"D"	"ECHO"	9535
"83011"	"J"	"ECHO"	100
"83012"	"K"	"ECHO"	300
"83013"	"P"	"ECHO"	1800
"83014"	"Q"	"ECHO"	6861
"83015"	"W"	"ECHO"	200
"83016"	"Y"	"ECHO"	100
"83017"	"Z"	"ECHO"	1400
"83025"	"B"	"ECOL"	1800
"83026"	"D"	"ECOL"	22550
"83027"	"J"	"ECOL"	200
"83028"	"K"	"ECOL"	6005
"83029"	"P"	"ECOL"	2900
"83030"	"Q"	"ECOL"	5742
"83031"	"Y"	"ECOL"	400
"83032"	"Z"	"ECOL"	4781
"83046"	"B"	"ECPG"	2800
"83047"	"D"	"ECPG"	162560
"83048"	"J"	"ECPG"	3500
"83049"	"K"	"ECPG"	5892
"83050"	"P"	"ECPG"	10200
"83051"	"Q"	"ECPG"	23234
"83052"	"Y"	"ECPG"	1300
"83053"	"Z"	"ECPG"	14400
"83058"	"C"	"ECTE"	300
"83059"	"D"	"ECTE"	15895
"83060"	"K"	"ECTE"	1200
"83061"	"P"	"ECTE"	14700
"83062"	"Q"	"ECTE"	4000
"83063"	"Z"	"ECTE"	300
"83071"	"C"	"ECTY"	1000
"83072"	"D"	"ECTY"	320408
"83073"	"J"	"ECTY"	500
"83074"	"K"	"ECTY"	28071
"83075"	"P"	"ECTY"	4300
"83076"	"Q"	"ECTY"	24301
"83077"	"Z"	"ECTY"	4675
"83092"	"B"	"ECYT"	4000
"83093"	"D"	"ECYT"	40924
"83094"	"J"	"ECYT"	900
"83095"	"K"	"ECYT"	15600
"83096"	"P"	"ECYT"	24782
"83097"	"Q"	"ECYT"	14092
"83098"	"Y"	"ECYT"	600
"83099"	"Z"	"ECYT"	1260
"83101"	"D"	"EDAP"	9024
"83102"	"K"	"EDAP"	1450
"83103"	"P"	"EDAP"	1000
"83104"	"Q"	"EDAP"	3104
"83106"	"D"	"EDGW"	600
"83107"	"K"	"EDGW"	5200
"83108"	"Q"	"EDGW"	200
"83117"	"B"	"EDMC"	200
"83118"	"D"	"EDMC"	29679
"83119"	"J"	"EDMC"	200
"83120"	"K"	"EDMC"	8353
"83121"	"P"	"EDMC"	8859
"83122"	"Q"	"EDMC"	10473
"83123"	"W"	"EDMC"	100
"83124"	"Y"	"EDMC"	1000
"83125"	"Z"	"EDMC"	4000
"83126"	"D"	"EDUC"	603
"83138"	"B"	"EEFT"	2300
"83139"	"C"	"EEFT"	200
"83140"	"D"	"EEFT"	22263
"83141"	"J"	"EEFT"	1700
"83142"	"K"	"EEFT"	15354
"83143"	"P"	"EEFT"	9600
"83144"	"Q"	"EEFT"	27756
"83145"	"W"	"EEFT"	100
"83146"	"Y"	"EEFT"	2600
"83147"	"Z"	"EEFT"	7115
"83148"	"D"	"EEI"	2200
"83149"	"K"	"EEI"	200
"83150"	"Q"	"EEI"	1400
"83151"	"D"	"EEMA"	2273
"83152"	"D"	"EEML"	900
"83166"	"B"	"EFII"	3274
"83167"	"D"	"EFII"	100616
"83168"	"J"	"EFII"	2600
"83169"	"K"	"EFII"	9216
"83170"	"P"	"EFII"	15300
"83171"	"Q"	"EFII"	20100
"83172"	"W"	"EFII"	200
"83173"	"X"	"EFII"	200
"83174"	"Y"	"EFII"	800
"83175"	"Z"	"EFII"	11454
"83182"	"B"	"EFSC"	300
"83183"	"D"	"EFSC"	4400
"83184"	"K"	"EFSC"	1000
"83185"	"P"	"EFSC"	800
"83186"	"Q"	"EFSC"	5200
"83187"	"Y"	"EFSC"	400
"83188"	"Z"	"EFSC"	200
"83190"	"D"	"EFUT"	11027
"83191"	"K"	"EFUT"	3391
"83192"	"P"	"EFUT"	5142
"83193"	"Q"	"EFUT"	3720
"83194"	"Z"	"EFUT"	500
"83198"	"B"	"EGAN"	700
"83199"	"D"	"EGAN"	108050
"83200"	"J"	"EGAN"	1000
"83201"	"K"	"EGAN"	7530
"83202"	"P"	"EGAN"	1800
"83203"	"Q"	"EGAN"	7611
"83204"	"X"	"EGAN"	100
"83205"	"Z"	"EGAN"	1800
"83213"	"B"	"EGBN"	400
"83214"	"D"	"EGBN"	32466
"83215"	"J"	"EGBN"	500
"83216"	"K"	"EGBN"	700
"83217"	"P"	"EGBN"	2239
"83218"	"Q"	"EGBN"	7090
"83219"	"Y"	"EGBN"	300
"83220"	"Z"	"EGBN"	3500
"83238"	"B"	"EGHT"	17167
"83239"	"C"	"EGHT"	300
"83240"	"D"	"EGHT"	268630
"83241"	"J"	"EGHT"	9491
"83242"	"K"	"EGHT"	103314
"83243"	"P"	"EGHT"	31601
"83244"	"Q"	"EGHT"	53923
"83245"	"W"	"EGHT"	400
"83246"	"X"	"EGHT"	100
"83247"	"Y"	"EGHT"	1100
"83248"	"Z"	"EGHT"	30372
"83258"	"B"	"EGLE"	2300
"83259"	"D"	"EGLE"	120470
"83260"	"J"	"EGLE"	2800
"83261"	"K"	"EGLE"	7273
"83262"	"P"	"EGLE"	23442
"83263"	"Q"	"EGLE"	60053
"83264"	"X"	"EGLE"	800
"83265"	"Y"	"EGLE"	1600
"83266"	"Z"	"EGLE"	14900
"83282"	"B"	"EGOV"	8500
"83283"	"C"	"EGOV"	100
"83284"	"D"	"EGOV"	248838
"83285"	"J"	"EGOV"	12700
"83286"	"K"	"EGOV"	28353
"83287"	"P"	"EGOV"	40946
"83288"	"Q"	"EGOV"	89603
"83289"	"W"	"EGOV"	1400
"83290"	"X"	"EGOV"	300
"83291"	"Y"	"EGOV"	10300
"83292"	"Z"	"EGOV"	26903
"83296"	"D"	"EGT"	8373
"83297"	"K"	"EGT"	300
"83310"	"B"	"EHTH"	1500
"83311"	"C"	"EHTH"	100
"83312"	"D"	"EHTH"	27629
"83313"	"J"	"EHTH"	2600
"83314"	"K"	"EHTH"	13333
"83315"	"P"	"EHTH"	12135
"83316"	"Q"	"EHTH"	11675
"83317"	"Y"	"EHTH"	16738
"83318"	"Z"	"EHTH"	5398
"83319"	"D"	"EIHI"	800
"83331"	"B"	"ELGX"	2500
"83332"	"C"	"ELGX"	800
"83333"	"D"	"ELGX"	219347
"83334"	"J"	"ELGX"	6933
"83335"	"K"	"ELGX"	8645
"83336"	"P"	"ELGX"	25399
"83337"	"Q"	"ELGX"	44446
"83338"	"W"	"ELGX"	1700
"83339"	"X"	"ELGX"	200
"83340"	"Y"	"ELGX"	400
"83341"	"Z"	"ELGX"	17812
"83360"	"B"	"ELNK"	6200
"83361"	"D"	"ELNK"	84975
"83362"	"J"	"ELNK"	3700
"83363"	"K"	"ELNK"	10079
"83364"	"P"	"ELNK"	13479
"83365"	"Q"	"ELNK"	41078
"83366"	"W"	"ELNK"	2600
"83367"	"X"	"ELNK"	900
"83368"	"Y"	"ELNK"	2700
"83369"	"Z"	"ELNK"	26494
"83376"	"D"	"ELON"	27836
"83377"	"J"	"ELON"	600
"83378"	"K"	"ELON"	875
"83379"	"P"	"ELON"	2100
"83380"	"Q"	"ELON"	5300
"83381"	"Z"	"ELON"	2600
"83389"	"B"	"ELOS"	1100
"83390"	"D"	"ELOS"	17393
"83391"	"J"	"ELOS"	800
"83392"	"K"	"ELOS"	1800
"83393"	"P"	"ELOS"	1100
"83394"	"Q"	"ELOS"	6300
"83395"	"Y"	"ELOS"	500
"83396"	"Z"	"ELOS"	1700
"83404"	"B"	"ELRC"	200
"83405"	"D"	"ELRC"	5059
"83406"	"J"	"ELRC"	100
"83407"	"K"	"ELRC"	892
"83408"	"P"	"ELRC"	400
"83409"	"Q"	"ELRC"	1000
"83410"	"Z"	"ELRC"	1100
"83412"	"D"	"ELTK"	1681
"83413"	"J"	"ELTK"	100
"83415"	"C"	"EMCB"	200
"83416"	"D"	"EMCB"	12114
"83417"	"P"	"EMCB"	17118
"83418"	"D"	"EMCF"	330
"83422"	"B"	"EMCI"	100
"83423"	"D"	"EMCI"	1728
"83424"	"J"	"EMCI"	500
"83425"	"K"	"EMCI"	100
"83426"	"P"	"EMCI"	300
"83427"	"Q"	"EMCI"	100
"83428"	"Y"	"EMCI"	200
"83429"	"Q"	"EMDI"	200
"83433"	"B"	"EMIF"	100
"83434"	"D"	"EMIF"	2792
"83437"	"D"	"EMITF"	15120
"83438"	"K"	"EMITF"	6200
"83439"	"P"	"EMITF"	100
"83440"	"Q"	"EMITF"	1200
"83452"	"B"	"EMKR"	1000
"83453"	"D"	"EMKR"	106819
"83454"	"J"	"EMKR"	2172
"83455"	"K"	"EMKR"	39568
"83456"	"P"	"EMKR"	8525
"83457"	"Q"	"EMKR"	52649
"83458"	"X"	"EMKR"	700
"83459"	"Y"	"EMKR"	1100
"83460"	"Z"	"EMKR"	4417
"83463"	"B"	"EML"	100
"83464"	"C"	"EML"	100
"83465"	"D"	"EML"	16863
"83466"	"J"	"EML"	200
"83467"	"K"	"EML"	5100
"83468"	"P"	"EML"	3061
"83469"	"Q"	"EML"	2498
"83470"	"Y"	"EML"	100
"83471"	"Z"	"EML"	200
"83475"	"B"	"EMMS"	100
"83476"	"D"	"EMMS"	14652
"83477"	"Q"	"EMMS"	200
"83478"	"Y"	"EMMS"	300
"83479"	"Z"	"EMMS"	400
"83496"	"B"	"ENDP"	25513
"83497"	"C"	"ENDP"	400
"83498"	"D"	"ENDP"	707362
"83499"	"J"	"ENDP"	18420
"83500"	"K"	"ENDP"	106516
"83501"	"P"	"ENDP"	103695
"83502"	"Q"	"ENDP"	124229
"83503"	"W"	"ENDP"	4100
"83504"	"X"	"ENDP"	500
"83505"	"Y"	"ENDP"	7200
"83506"	"Z"	"ENDP"	39706
"83510"	"D"	"ENG"	20693
"83511"	"J"	"ENG"	300
"83512"	"K"	"ENG"	4400
"83513"	"P"	"ENG"	1200
"83514"	"Q"	"ENG"	5400
"83515"	"Z"	"ENG"	4700
"83519"	"C"	"ENMD"	300
"83520"	"D"	"ENMD"	17391
"83521"	"K"	"ENMD"	1509
"83522"	"P"	"ENMD"	600
"83523"	"Q"	"ENMD"	3100
"83524"	"Z"	"ENMD"	500
"83533"	"B"	"ENOC"	1000
"83534"	"D"	"ENOC"	19694
"83535"	"J"	"ENOC"	800
"83536"	"K"	"ENOC"	3482
"83537"	"P"	"ENOC"	3600
"83538"	"Q"	"ENOC"	21485
"83539"	"W"	"ENOC"	500
"83540"	"Y"	"ENOC"	800
"83541"	"Z"	"ENOC"	6100
"83550"	"B"	"ENPH"	1500
"83551"	"C"	"ENPH"	2000
"83552"	"D"	"ENPH"	51415
"83553"	"J"	"ENPH"	620
"83554"	"K"	"ENPH"	3356
"83555"	"P"	"ENPH"	13376
"83556"	"Q"	"ENPH"	18543
"83557"	"Y"	"ENPH"	300
"83558"	"Z"	"ENPH"	6123
"83565"	"B"	"ENSG"	100
"83566"	"D"	"ENSG"	14221
"83567"	"K"	"ENSG"	900
"83568"	"P"	"ENSG"	2000
"83569"	"Q"	"ENSG"	5700
"83570"	"Y"	"ENSG"	300
"83571"	"Z"	"ENSG"	2597
"83573"	"D"	"ENT"	1000
"83574"	"P"	"ENT"	16600
"83583"	"B"	"ENTA"	1700
"83584"	"D"	"ENTA"	89982
"83585"	"J"	"ENTA"	1500
"83586"	"K"	"ENTA"	7417
"83587"	"P"	"ENTA"	3200
"83588"	"Q"	"ENTA"	14826
"83589"	"W"	"ENTA"	100
"83590"	"Y"	"ENTA"	100
"83591"	"Z"	"ENTA"	4700
"83606"	"B"	"ENTG"	2900
"83607"	"C"	"ENTG"	300
"83608"	"D"	"ENTG"	207871
"83609"	"J"	"ENTG"	7200
"83610"	"K"	"ENTG"	53355
"83611"	"P"	"ENTG"	38257
"83612"	"Q"	"ENTG"	83882
"83613"	"W"	"ENTG"	2000
"83614"	"X"	"ENTG"	200
"83615"	"Y"	"ENTG"	5900
"83616"	"Z"	"ENTG"	28165
"83628"	"B"	"ENTR"	2978
"83629"	"D"	"ENTR"	139060
"83630"	"J"	"ENTR"	6347
"83631"	"K"	"ENTR"	39912
"83632"	"P"	"ENTR"	20922
"83633"	"Q"	"ENTR"	44198
"83634"	"W"	"ENTR"	1900
"83635"	"Y"	"ENTR"	7100
"83636"	"Z"	"ENTR"	23908
"83639"	"D"	"ENVI"	5200
"83640"	"P"	"ENVI"	200
"83641"	"Q"	"ENVI"	903
"83642"	"Z"	"ENVI"	100
"83652"	"B"	"ENZN"	1100
"83653"	"D"	"ENZN"	15573
"83654"	"J"	"ENZN"	1300
"83655"	"K"	"ENZN"	900
"83656"	"P"	"ENZN"	3300
"83657"	"Q"	"ENZN"	11054
"83658"	"W"	"ENZN"	100
"83659"	"Y"	"ENZN"	300
"83660"	"Z"	"ENZN"	1400
"83661"	"D"	"EONC"	130
"83672"	"B"	"EOPN"	900
"83673"	"D"	"EOPN"	101386
"83674"	"J"	"EOPN"	3386
"83675"	"K"	"EOPN"	5254
"83676"	"P"	"EOPN"	7500
"83677"	"Q"	"EOPN"	24926
"83678"	"W"	"EOPN"	300
"83679"	"Y"	"EOPN"	300
"83680"	"Z"	"EOPN"	8100
"83684"	"D"	"EPAX"	3960
"83685"	"J"	"EPAX"	100
"83686"	"K"	"EPAX"	1400
"83687"	"P"	"EPAX"	500
"83688"	"Q"	"EPAX"	300
"83689"	"Y"	"EPAX"	100
"83703"	"B"	"EPAY"	4700
"83704"	"C"	"EPAY"	197
"83705"	"D"	"EPAY"	30376
"83706"	"J"	"EPAY"	1800
"83707"	"K"	"EPAY"	8210
"83708"	"P"	"EPAY"	17686
"83709"	"Q"	"EPAY"	27778
"83710"	"X"	"EPAY"	1100
"83711"	"Y"	"EPAY"	1100
"83712"	"Z"	"EPAY"	16401
"83720"	"B"	"EPIQ"	1800
"83721"	"D"	"EPIQ"	21183
"83722"	"J"	"EPIQ"	300
"83723"	"K"	"EPIQ"	2700
"83724"	"P"	"EPIQ"	2400
"83725"	"Q"	"EPIQ"	8425
"83726"	"W"	"EPIQ"	100
"83727"	"Y"	"EPIQ"	100
"83728"	"Z"	"EPIQ"	4209
"83748"	"B"	"EQIX"	12000
"83749"	"C"	"EQIX"	2500
"83750"	"D"	"EQIX"	179414
"83751"	"J"	"EQIX"	17260
"83752"	"K"	"EQIX"	27181
"83753"	"P"	"EQIX"	44708
"83754"	"Q"	"EQIX"	78219
"83755"	"Y"	"EQIX"	7879
"83756"	"Z"	"EQIX"	29972
"83778"	"A"	"ERIC"	2500
"83779"	"B"	"ERIC"	102074
"83780"	"C"	"ERIC"	600
"83781"	"D"	"ERIC"	1497205
"83782"	"J"	"ERIC"	138188
"83783"	"K"	"ERIC"	157315
"83784"	"P"	"ERIC"	296170
"83785"	"Q"	"ERIC"	286293
"83786"	"W"	"ERIC"	2600
"83787"	"X"	"ERIC"	14900
"83788"	"Y"	"ERIC"	53438
"83789"	"Z"	"ERIC"	418300
"83792"	"B"	"ERIE"	200
"83793"	"D"	"ERIE"	2975
"83794"	"K"	"ERIE"	300
"83795"	"P"	"ERIE"	200
"83796"	"Q"	"ERIE"	4408
"83797"	"Y"	"ERIE"	300
"83798"	"Z"	"ERIE"	100
"83808"	"B"	"ERII"	800
"83809"	"C"	"ERII"	1100
"83810"	"D"	"ERII"	66655
"83811"	"J"	"ERII"	1100
"83812"	"K"	"ERII"	30158
"83813"	"P"	"ERII"	3700
"83814"	"Q"	"ERII"	21270
"83815"	"X"	"ERII"	300
"83816"	"Y"	"ERII"	1400
"83817"	"Z"	"ERII"	5400
"83828"	"B"	"EROC"	1000
"83829"	"D"	"EROC"	178957
"83830"	"J"	"EROC"	2350
"83831"	"K"	"EROC"	11355
"83832"	"P"	"EROC"	8796
"83833"	"Q"	"EROC"	17588
"83834"	"W"	"EROC"	300
"83835"	"Y"	"EROC"	500
"83836"	"Z"	"EROC"	5449
"83844"	"D"	"ESBF"	4625
"83845"	"K"	"ESBF"	300
"83846"	"P"	"ESBF"	770
"83847"	"Q"	"ESBF"	2600
"83848"	"Y"	"ESBF"	100
"83849"	"Z"	"ESBF"	100
"83850"	"D"	"ESBK"	127
"83851"	"K"	"ESBK"	200
"83853"	"D"	"ESCA"	3840
"83854"	"P"	"ESCA"	100
"83855"	"Q"	"ESCA"	200
"83858"	"D"	"ESEA"	21868
"83859"	"J"	"ESEA"	200
"83860"	"K"	"ESEA"	100
"83861"	"Q"	"ESEA"	100
"83865"	"D"	"ESGR"	16274
"83866"	"J"	"ESGR"	181
"83867"	"K"	"ESGR"	1900
"83868"	"P"	"ESGR"	1200
"83869"	"Q"	"ESGR"	1600
"83870"	"Z"	"ESGR"	500
"83879"	"B"	"ESIO"	2300
"83880"	"C"	"ESIO"	100
"83881"	"D"	"ESIO"	38439
"83882"	"J"	"ESIO"	600
"83883"	"K"	"ESIO"	1788
"83884"	"P"	"ESIO"	2494
"83885"	"Q"	"ESIO"	10474
"83886"	"Y"	"ESIO"	400
"83887"	"Z"	"ESIO"	8738
"83889"	"D"	"ESLT"	570
"83890"	"P"	"ESLT"	100
"83910"	"B"	"ESRX"	14455
"83911"	"C"	"ESRX"	300
"83912"	"D"	"ESRX"	1660452
"83913"	"J"	"ESRX"	51197
"83914"	"K"	"ESRX"	397921
"83915"	"P"	"ESRX"	167826
"83916"	"Q"	"ESRX"	322015
"83917"	"W"	"ESRX"	2200
"83918"	"X"	"ESRX"	900
"83919"	"Y"	"ESRX"	13476
"83920"	"Z"	"ESRX"	171507
"83921"	"D"	"ESSA"	100
"83922"	"K"	"ESSA"	100
"83923"	"Q"	"ESSA"	200
"83927"	"B"	"ESSX"	100
"83928"	"D"	"ESSX"	9340
"83929"	"K"	"ESSX"	200
"83930"	"P"	"ESSX"	100
"83931"	"Q"	"ESSX"	800
"83932"	"Z"	"ESSX"	400
"83938"	"D"	"ESXB"	1080
"83939"	"K"	"ESXB"	200
"83940"	"Q"	"ESXB"	100
"83941"	"Z"	"ESXB"	200
"83943"	"D"	"ESYS"	800
"83944"	"K"	"ESYS"	100
"83945"	"Q"	"ESYS"	600
"83946"	"Z"	"ESYS"	300
"83964"	"A"	"ETFC"	16600
"83965"	"B"	"ETFC"	25725
"83966"	"C"	"ETFC"	1781
"83967"	"D"	"ETFC"	1339098
"83968"	"J"	"ETFC"	57133
"83969"	"K"	"ETFC"	148554
"83970"	"P"	"ETFC"	159156
"83971"	"Q"	"ETFC"	193726
"83972"	"W"	"ETFC"	3800
"83973"	"X"	"ETFC"	25600
"83974"	"Y"	"ETFC"	44100
"83975"	"Z"	"ETFC"	302347
"83981"	"B"	"ETRM"	200
"83982"	"C"	"ETRM"	900
"83983"	"D"	"ETRM"	89172
"83984"	"J"	"ETRM"	800
"83985"	"K"	"ETRM"	11917
"83986"	"P"	"ETRM"	3500
"83987"	"Q"	"ETRM"	30500
"83988"	"Y"	"ETRM"	200
"83989"	"Z"	"ETRM"	3296
"83992"	"D"	"EUFN"	9070
"83993"	"K"	"EUFN"	300
"83994"	"P"	"EUFN"	13800
"83995"	"Q"	"EUFN"	4100
"83996"	"Z"	"EUFN"	14540
"83999"	"D"	"EVAC"	100
"84000"	"D"	"EVAL"	241
"84004"	"D"	"EVBS"	6692
"84005"	"K"	"EVBS"	1100
"84006"	"Q"	"EVBS"	2229
"84007"	"Z"	"EVBS"	2200
"84021"	"B"	"EVEP"	14300
"84022"	"C"	"EVEP"	1100
"84023"	"D"	"EVEP"	168140
"84024"	"J"	"EVEP"	900
"84025"	"K"	"EVEP"	6383
"84026"	"P"	"EVEP"	28087
"84027"	"Q"	"EVEP"	20072
"84028"	"X"	"EVEP"	100
"84029"	"Y"	"EVEP"	1900
"84030"	"Z"	"EVEP"	15185
"84031"	"D"	"EVOL"	11500
"84032"	"K"	"EVOL"	3700
"84033"	"Z"	"EVOL"	100
"84050"	"B"	"EWBC"	5539
"84051"	"C"	"EWBC"	400
"84052"	"D"	"EWBC"	218109
"84053"	"J"	"EWBC"	11870
"84054"	"K"	"EWBC"	42443
"84055"	"P"	"EWBC"	59804
"84056"	"Q"	"EWBC"	140934
"84057"	"W"	"EWBC"	3100
"84058"	"X"	"EWBC"	200
"84059"	"Y"	"EWBC"	14200
"84060"	"Z"	"EWBC"	119671
"84064"	"B"	"EXA"	100
"84065"	"D"	"EXA"	23200
"84066"	"J"	"EXA"	100
"84067"	"K"	"EXA"	100
"84068"	"P"	"EXA"	4645
"84069"	"Q"	"EXA"	500
"84070"	"X"	"EXA"	200
"84071"	"Z"	"EXA"	1128
"84077"	"B"	"EXAC"	200
"84078"	"D"	"EXAC"	9200
"84079"	"J"	"EXAC"	200
"84080"	"P"	"EXAC"	500
"84081"	"Q"	"EXAC"	400
"84082"	"Z"	"EXAC"	697
"84102"	"B"	"EXAS"	27059
"84103"	"C"	"EXAS"	2928
"84104"	"D"	"EXAS"	1495533
"84105"	"J"	"EXAS"	64094
"84106"	"K"	"EXAS"	196639
"84107"	"P"	"EXAS"	272840
"84108"	"Q"	"EXAS"	285174
"84109"	"W"	"EXAS"	2900
"84110"	"X"	"EXAS"	500
"84111"	"Y"	"EXAS"	17959
"84112"	"Z"	"EXAS"	151540
"84128"	"A"	"EXEL"	1600
"84129"	"B"	"EXEL"	17400
"84130"	"C"	"EXEL"	300
"84131"	"D"	"EXEL"	1014088
"84132"	"J"	"EXEL"	75699
"84133"	"K"	"EXEL"	124836
"84134"	"P"	"EXEL"	85671
"84135"	"Q"	"EXEL"	225456
"84136"	"W"	"EXEL"	800
"84137"	"X"	"EXEL"	900
"84138"	"Y"	"EXEL"	11200
"84139"	"Z"	"EXEL"	76959
"84140"	"B"	"EXFO"	1300
"84141"	"D"	"EXFO"	3226
"84142"	"J"	"EXFO"	600
"84143"	"Q"	"EXFO"	900
"84144"	"Z"	"EXFO"	1200
"84150"	"B"	"EXLP"	1700
"84151"	"D"	"EXLP"	40636
"84152"	"J"	"EXLP"	1000
"84153"	"K"	"EXLP"	8715
"84154"	"P"	"EXLP"	7080
"84155"	"Q"	"EXLP"	10958
"84156"	"Y"	"EXLP"	400
"84157"	"Z"	"EXLP"	100
"84164"	"B"	"EXLS"	1000
"84165"	"C"	"EXLS"	100
"84166"	"D"	"EXLS"	32615
"84167"	"J"	"EXLS"	3385
"84168"	"K"	"EXLS"	200
"84169"	"P"	"EXLS"	2200
"84170"	"Q"	"EXLS"	5145
"84171"	"Y"	"EXLS"	500
"84172"	"Z"	"EXLS"	1544
"84190"	"B"	"EXPD"	11681
"84191"	"C"	"EXPD"	600
"84192"	"D"	"EXPD"	287637
"84193"	"J"	"EXPD"	21400
"84194"	"K"	"EXPD"	39741
"84195"	"P"	"EXPD"	38621
"84196"	"Q"	"EXPD"	171053
"84197"	"W"	"EXPD"	1400
"84198"	"Y"	"EXPD"	6658
"84199"	"Z"	"EXPD"	44138
"84219"	"B"	"EXPE"	20900
"84220"	"C"	"EXPE"	800
"84221"	"D"	"EXPE"	434072
"84222"	"J"	"EXPE"	28125
"84223"	"K"	"EXPE"	55754
"84224"	"P"	"EXPE"	115798
"84225"	"Q"	"EXPE"	204237
"84226"	"W"	"EXPE"	1000
"84227"	"X"	"EXPE"	1100
"84228"	"Y"	"EXPE"	14100
"84229"	"Z"	"EXPE"	113254
"84236"	"B"	"EXPO"	400
"84237"	"D"	"EXPO"	13055
"84238"	"J"	"EXPO"	800
"84239"	"K"	"EXPO"	1679
"84240"	"P"	"EXPO"	3300
"84241"	"Q"	"EXPO"	20688
"84242"	"Y"	"EXPO"	500
"84243"	"Z"	"EXPO"	5400
"84252"	"A"	"EXTR"	900
"84253"	"B"	"EXTR"	7407
"84254"	"D"	"EXTR"	91767
"84255"	"J"	"EXTR"	4200
"84256"	"K"	"EXTR"	3114
"84257"	"P"	"EXTR"	4293
"84258"	"Q"	"EXTR"	21000
"84259"	"W"	"EXTR"	1400
"84260"	"Y"	"EXTR"	3229
"84261"	"Z"	"EXTR"	17862
"84279"	"B"	"EXXI"	6100
"84280"	"C"	"EXXI"	600
"84281"	"D"	"EXXI"	183805
"84282"	"J"	"EXXI"	12761
"84283"	"K"	"EXXI"	38302
"84284"	"P"	"EXXI"	57254
"84285"	"Q"	"EXXI"	122301
"84286"	"W"	"EXXI"	1100
"84287"	"X"	"EXXI"	100
"84288"	"Y"	"EXXI"	4800
"84289"	"Z"	"EXXI"	30766
"84299"	"B"	"EZCH"	2500
"84300"	"D"	"EZCH"	65101
"84301"	"J"	"EZCH"	800
"84302"	"K"	"EZCH"	4700
"84303"	"P"	"EZCH"	7256
"84304"	"Q"	"EZCH"	20659
"84305"	"Y"	"EZCH"	100
"84306"	"Z"	"EZCH"	2600
"84323"	"B"	"EZPW"	4400
"84324"	"D"	"EZPW"	195635
"84325"	"J"	"EZPW"	7200
"84326"	"K"	"EZPW"	48266
"84327"	"P"	"EZPW"	37511
"84328"	"Q"	"EZPW"	39758
"84329"	"W"	"EZPW"	1500
"84330"	"X"	"EZPW"	100
"84331"	"Y"	"EZPW"	13000
"84332"	"Z"	"EZPW"	14208
"84341"	"D"	"FALC"	27270
"84342"	"J"	"FALC"	400
"84343"	"K"	"FALC"	2144
"84344"	"P"	"FALC"	3040
"84345"	"Q"	"FALC"	9090
"84346"	"W"	"FALC"	100
"84347"	"Y"	"FALC"	300
"84348"	"Z"	"FALC"	1100
"84363"	"B"	"FANG"	3926
"84364"	"C"	"FANG"	200
"84365"	"D"	"FANG"	13592
"84366"	"J"	"FANG"	2100
"84367"	"K"	"FANG"	2500
"84368"	"P"	"FANG"	16422
"84369"	"Q"	"FANG"	11630
"84370"	"W"	"FANG"	500
"84371"	"X"	"FANG"	100
"84372"	"Y"	"FANG"	900
"84373"	"Z"	"FANG"	3000
"84378"	"B"	"FARM"	100
"84379"	"D"	"FARM"	7336
"84380"	"K"	"FARM"	700
"84381"	"P"	"FARM"	300
"84382"	"Q"	"FARM"	1200
"84383"	"Z"	"FARM"	600
"84393"	"B"	"FARO"	1800
"84394"	"D"	"FARO"	8724
"84395"	"K"	"FARO"	500
"84396"	"P"	"FARO"	1100
"84397"	"Q"	"FARO"	5562
"84398"	"Y"	"FARO"	100
"84399"	"Z"	"FARO"	1600
"84418"	"B"	"FAST"	6000
"84419"	"C"	"FAST"	200
"84420"	"D"	"FAST"	214936
"84421"	"J"	"FAST"	11324
"84422"	"K"	"FAST"	58586
"84423"	"P"	"FAST"	45698
"84424"	"Q"	"FAST"	85535
"84425"	"W"	"FAST"	1700
"84426"	"Y"	"FAST"	4627
"84427"	"Z"	"FAST"	34180
"84451"	"A"	"FB"	38754
"84452"	"B"	"FB"	103601
"84453"	"C"	"FB"	23551
"84454"	"D"	"FB"	7713057
"84455"	"J"	"FB"	295807
"84456"	"K"	"FB"	1370145
"84457"	"P"	"FB"	936497
"84458"	"Q"	"FB"	1108088
"84459"	"W"	"FB"	55920
"84460"	"X"	"FB"	36083
